iter	RMSE
735	0.01969097686
736	0.01967347798
737	0.0196543091
738	0.01963916451
739	0.01961745249
740	0.01960318282
741	0.01957974066
742	0.01956156749
743	0.01954695025
744	0.01952329138
745	0.01950923253
746	0.01948935685
747	0.01946971627
748	0.01944781122
749	0.01943057164
750	0.01940595649
751	0.0193844143
752	0.01936728933
753	0.01934863505
754	0.0193338403
755	0.01931366851
756	0.01930929074
757	0.01928905194
758	0.01926780804
759	0.01924950044
760	0.01923380919
761	0.01921134078
762	0.01919727745
763	0.01917753442
764	0.01915811507
765	0.01914271119
766	0.01912523545
767	0.0190989925
768	0.01909067629
769	0.01906799813
770	0.0190592575
771	0.01904267049
772	0.01902048476
773	0.01900924542
774	0.01899468895
775	0.0189807959
776	0.01896395964
777	0.01894674065
778	0.01893323779
779	0.01891104461
780	0.01889258745
781	0.01887644677
782	0.01886034052
783	0.01884212798
784	0.01882277071
785	0.01880653416
786	0.01878840337
787	0.0187620711
788	0.01874799082
789	0.01872993567
790	0.01871318877
791	0.01870303225
792	0.01867863818
793	0.01866845286
794	0.01864835414
795	0.01863206116
796	0.01861508654
797	0.01859571064
798	0.01857646001
799	0.01855266923
800	0.01852744303
801	0.01851774336
802	0.01850032182
803	0.01848586238
804	0.01846950708
805	0.018451241
806	0.01843769532
807	0.01842832743
808	0.01841395597
809	0.01840032435
810	0.01838273473
811	0.01836859793
812	0.01835079335
813	0.01833103015
814	0.01831144686
815	0.01829591818
816	0.01828247344
817	0.01827301759
818	0.01826043747
819	0.01825021623
820	0.01823643475
821	0.01821495104
822	0.01819303909
823	0.01817157889
824	0.01816403291
825	0.01814292775
826	0.01812031188
827	0.01810959957
828	0.01808306605
829	0.01806708321
830	0.01805473015
831	0.01803874592
832	0.01802223548
833	0.01800397763
834	0.01798621499
835	0.01796762313
836	0.0179551108
837	0.01793322572
838	0.01791984185
839	0.01789809431
840	0.01787646516
841	0.01786178627
842	0.0178387561
843	0.01781639786
844	0.01780170119
845	0.0177922517
846	0.01777566574
847	0.01775360478
848	0.01773319219
849	0.01771474951
850	0.01769516949
851	0.01767891359
852	0.01766311344
853	0.01764551875
854	0.01762692351
855	0.01760948948
856	0.01759103379
857	0.01757416974
858	0.01756167024
859	0.01754110287
860	0.01752174422
861	0.01750773986
862	0.01749172926
863	0.01747464928
864	0.01745965315
865	0.01744621798
866	0.01743119594
867	0.01742246488
868	0.01740765398
869	0.01738949893
870	0.0173722662
871	0.01735241596
872	0.01733869062
873	0.01732463942
874	0.01730990853
875	0.01728714668
876	0.01727111103
877	0.01726197766
878	0.01723959642
879	0.01722337785
880	0.01720319176
881	0.01718978732
882	0.01717211871
883	0.01715757671
884	0.01713649826
885	0.01712099406
886	0.01710540765
887	0.01709660867
888	0.0170798173
889	0.01705968526
890	0.01705069939
891	0.01703278833
892	0.0170209004
893	0.01701303033
894	0.01700584597
895	0.01699102818
896	0.01697911579
897	0.0169589696
898	0.01694140822
899	0.01691945744
900	0.0169054071
901	0.01688632881
902	0.0168629557
903	0.01685000943
904	0.01683838795
905	0.0168259785
906	0.01681072589
907	0.01679526117
908	0.01678250629
909	0.01676465801
910	0.01675298811
911	0.01673792391
912	0.01672463496
913	0.01671280582
914	0.01669109416
915	0.01667387203
916	0.01665040367
917	0.01664427487
918	0.01663677746
919	0.01662136842
920	0.01660434507
921	0.0165919307
922	0.01658348855
923	0.01657037573
924	0.01655725577
925	0.01653879118
926	0.01653223318
927	0.01651842227
928	0.01650868826
929	0.01649384511
930	0.0164793389
931	0.01647038752
932	0.01645803674
933	0.01645150495
934	0.01644525095
935	0.01642860728
936	0.01641208729
937	0.01639653782
938	0.0163771356
939	0.0163623551
940	0.0163504673
941	0.0163361347
942	0.01632508813
943	0.016312296
944	0.01629532638
945	0.0162728551
946	0.01625348467
947	0.01624080301
948	0.01622406421
949	0.01620972012
950	0.0161980868
951	0.01619086392
952	0.01617253524
953	0.01616666275
954	0.01615597664
955	0.0161413574
956	0.01613098607
957	0.01612167918
958	0.01611423443
959	0.01610216692
960	0.01608490952
961	0.01607034888
962	0.0160644608
963	0.01605292407
964	0.01604297037
965	0.01603086609
966	0.01601211498
967	0.01600599263
968	0.01598999191
969	0.01597727439
970	0.01597112082
971	0.01595810379
972	0.01593888579
973	0.01592666298
974	0.01591337637
975	0.01590312138
976	0.01589569273
977	0.01587935842
978	0.01587322585
979	0.01586226312
980	0.0158437627
981	0.01583081868
982	0.01582301913
983	0.0158071812
984	0.01580192974
985	0.01578771439
986	0.01578238253
987	0.0157694165
988	0.01575754213
989	0.01574461599
990	0.01573764907
991	0.01572310495
992	0.01571350997
993	0.01570129178
994	0.01568690166
995	0.01567268851
996	0.01566287084
997	0.01564615054
998	0.0156244598
999	0.01561054658
